founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
57340,33,Male,10,Education,4946.0,,High,High,0,Yes,77,Bachelor’s Degree,Married,1.0,Mid,Large,82.0,No,No,No,Good,High,Left
19841,34,Female,13,Education,4269.0,Fair,Medium,Average,0,Yes,25,Master’s Degree,Married,0.0,Entry,Medium,78.0,No,No,Yes,Good,Medium,Left
51722,32,Male,1,Education,4909.0,,,Average,0,No,52,PhD,Married,,Entry,,,No,No,No,Good,Low,Stayed
64827,33,Female,10,Education,3968.0,Good,Very High,Average,2,Yes,33,High School,Married,0.0,Mid,Medium,80.0,No,No,Yes,Good,Low,Left
62621,24,Female,14,Technology,9585.0,,,Average,0,Yes,56,Master’s Degree,Married,,Entry,,,No,No,No,Good,Low,Left
19409,48,Male,39,Education,5017.0,Good,High,Average,1,No,97,Bachelor’s Degree,Married,2.0,Entry,Medium,74.0,No,No,No,Good,High,Stayed
4127,28,Female,4,Healthcare,8941.0,Fair,Very High,Average,0,No,41,Master’s Degree,Single,0.0,Mid,Small,21.0,Yes,No,No,Poor,Medium,Left
64064,40,Female,6,Healthcare,8846.0,Fair,Medium,High,0,Yes,22,Bachelor’s Degree,Married,3.0,Mid,Large,36.0,Yes,No,No,Good,High,Stayed
27383,49,Male,28,Technology,7671.0,Poor,Medium,High,0,No,87,Associate Degree,Divorced,0.0,Mid,Medium,47.0,Yes,No,No,Good,Medium,Stayed
13773,45,Male,5,Education,5716.0,Poor,Medium,High,0,Yes,63,Associate Degree,Married,1.0,Entry,Medium,77.0,No,No,No,Excellent,Low,Left
50484,38,Female,4,Healthcare,8364.0,Fair,High,Average,1,No,47,Master’s Degree,Divorced,1.0,Mid,Medium,68.0,No,No,No,Good,High,Left
15800,49,Female,33,Technology,9635.0,,,High,1,No,26,Bachelor’s Degree,Single,0.0,Entry,Small,36.0,No,No,No,Excellent,High,Left
42325,34,Male,3,Education,4814.0,Good,High,Below Average,0,No,42,Associate Degree,Married,0.0,Entry,Small,38.0,No,No,No,Good,Very High,Stayed
46350,28,Female,7,Healthcare,7365.0,Good,High,Average,1,No,11,Bachelor’s Degree,Single,0.0,Mid,Small,12.0,Yes,No,No,Good,Low,Stayed
55186,57,Male,13,Healthcare,,,,High,3,Yes,40,Associate Degree,Single,,Senior,,,No,No,Yes,Good,Low,Stayed
244,29,Male,18,Media,6206.0,Good,High,Below Average,2,Yes,22,High School,Single,3.0,Entry,Medium,31.0,No,No,Yes,Good,Medium,Stayed
32360,39,Male,18,Media,6451.0,Fair,High,Average,0,No,66,Master’s Degree,Divorced,2.0,Entry,Small,82.0,No,No,Yes,Good,Low,Stayed
57362,25,Male,13,Healthcare,,,,Below Average,0,Yes,42,Bachelor’s Degree,Single,,Senior,,,No,No,No,Good,Medium,Left
44153,25,Male,13,Finance,8423.0,,,Average,0,Yes,13,High School,Single,,Senior,Large,,No,No,No,Poor,Low,Left
71754,21,Male,8,Healthcare,8442.0,Good,High,High,0,No,67,Bachelor’s Degree,Married,1.0,Senior,Small,48.0,No,No,No,Good,Low,Stayed
46208,21,Female,10,Technology,6651.0,,,High,0,No,53,Associate Degree,Married,1.0,Entry,Medium,26.0,No,No,No,Good,Medium,Stayed
28973,23,Female,14,Healthcare,,,,Average,1,No,86,Associate Degree,Single,,Entry,,,No,No,No,Good,Low,Left
58758,19,Male,2,Healthcare,7723.0,Excellent,High,Average,2,No,93,High School,Single,0.0,Entry,Medium,29.0,No,No,No,Poor,Medium,Left
12731,22,Male,14,Education,4804.0,Fair,High,Low,1,No,64,Bachelor’s Degree,Married,1.0,Mid,Large,65.0,No,No,Yes,Excellent,Low,Left
15752,18,Female,7,Finance,10324.0,Fair,High,Average,1,Yes,96,Bachelor’s Degree,Married,3.0,Entry,Medium,16.0,Yes,No,No,Fair,Low,Left
61462,28,Male,6,Education,5500.0,Good,High,Average,0,No,99,Associate Degree,Married,2.0,Mid,Medium,25.0,No,No,No,Excellent,Medium,Stayed
31938,21,Male,13,Media,6752.0,Poor,Very High,High,1,No,86,PhD,Married,0.0,Entry,Medium,60.0,No,No,No,Good,Low,Stayed
6441,43,Male,30,Finance,6098.0,Good,High,Below Average,0,No,6,Bachelor’s Degree,Single,0.0,Mid,Medium,104.0,No,No,No,Good,Medium,Stayed
38239,41,Female,30,Education,5604.0,,Very High,Average,3,No,4,High School,Divorced,0.0,Mid,Large,77.0,No,No,Yes,Poor,Low,Left
704,22,Female,8,Technology,8357.0,Fair,Very High,High,2,No,68,Bachelor’s Degree,Married,0.0,Entry,Large,74.0,Yes,No,No,Good,Medium,Left
45948,31,Male,8,Healthcare,10081.0,Excellent,High,Low,2,No,13,High School,Married,1.0,Senior,Small,31.0,No,No,No,Good,Low,Stayed
58967,18,Female,10,Healthcare,8055.0,Excellent,Very High,Below Average,1,No,88,Associate Degree,Divorced,1.0,Mid,Small,79.0,No,No,No,Excellent,Medium,Left
53241,31,Female,4,Finance,7288.0,Fair,Very High,Average,0,Yes,90,Master’s Degree,Married,5.0,Entry,Small,72.0,No,No,No,Fair,Low,Left
8341,49,Male,41,Healthcare,7491.0,Fair,Very High,Low,0,No,35,High School,Married,1.0,Entry,Small,54.0,No,No,No,Good,High,Stayed
45826,34,Female,18,Education,4755.0,Good,Very High,Low,1,Yes,73,Master’s Degree,Single,3.0,Mid,Medium,39.0,No,No,No,Poor,High,Left
67579,25,Male,15,Technology,9156.0,,Very High,High,1,No,24,Associate Degree,Married,2.0,Senior,Medium,50.0,Yes,No,No,Good,Low,Stayed
1897,23,Male,8,Finance,10653.0,Good,Medium,Below Average,2,No,20,Bachelor’s Degree,Married,0.0,Entry,Large,18.0,No,No,Yes,Excellent,High,Stayed
40381,35,Male,8,Education,5680.0,Good,High,Average,0,No,48,Bachelor’s Degree,Single,1.0,Senior,Small,47.0,Yes,No,No,Poor,Low,Stayed
29423,52,Female,23,Education,5063.0,Good,High,High,1,No,95,Bachelor’s Degree,Married,0.0,Entry,Medium,36.0,Yes,No,No,Fair,Low,Left
12175,50,Female,36,Technology,8277.0,Good,Medium,Average,4,No,87,High School,Divorced,2.0,Entry,Small,56.0,No,No,No,Good,High,Stayed
74031,22,Male,12,Technology,8611.0,Good,Low,Average,0,No,54,Bachelor’s Degree,Single,4.0,Entry,Small,65.0,No,No,No,Poor,Low,Left
4255,56,Male,29,Education,4620.0,Fair,Very High,Average,0,No,59,High School,Single,3.0,Senior,Large,86.0,Yes,No,No,Excellent,Medium,Stayed
40575,53,Female,35,Technology,7853.0,Fair,High,Average,0,No,66,Master’s Degree,Single,3.0,Mid,Small,113.0,No,No,No,Fair,Very High,Left
17703,36,Male,4,Education,2850.0,,,Average,0,No,98,Bachelor’s Degree,Married,,Mid,Small,,No,No,Yes,Good,High,Stayed
69499,49,Male,39,Media,5992.0,Fair,High,Average,0,Yes,2,PhD,Divorced,0.0,Entry,Medium,100.0,No,No,No,Fair,Very High,Stayed
72572,51,Female,33,Technology,11236.0,Fair,Very High,Below Average,0,Yes,24,Bachelor’s Degree,Single,2.0,Senior,Medium,110.0,No,No,No,Poor,High,Left
14906,37,Male,14,Healthcare,7023.0,Excellent,Very High,Average,1,Yes,70,Bachelor’s Degree,Married,1.0,Senior,Small,50.0,Yes,No,No,Fair,High,Stayed
12138,24,Male,15,Technology,7092.0,Excellent,Medium,Average,1,No,62,Associate Degree,Married,0.0,Mid,Medium,62.0,No,No,No,Fair,Medium,Left
21453,25,Male,5,Healthcare,8317.0,Good,Medium,Average,1,Yes,85,Associate Degree,Divorced,1.0,Entry,Medium,83.0,No,No,No,Good,Medium,Left
68644,43,Female,9,Media,5544.0,,,High,0,Yes,83,High School,Divorced,0.0,Entry,Medium,60.0,No,No,No,Good,Very High,Left
30443,54,Male,1,Media,5667.0,Good,Medium,Average,1,Yes,88,Master’s Degree,Married,0.0,Senior,Small,50.0,No,No,No,Good,Very High,Left
33621,31,Male,5,Technology,9298.0,Good,High,Average,2,No,83,Bachelor’s Degree,Married,1.0,Mid,Small,63.0,No,No,No,Good,High,Stayed
23729,37,Male,16,Healthcare,8211.0,Fair,Low,High,3,Yes,73,High School,Married,4.0,Mid,Small,31.0,No,No,No,Good,Low,Stayed
39335,24,Female,11,Finance,6641.0,Good,Medium,Average,2,No,96,Master’s Degree,Single,4.0,Mid,Medium,24.0,Yes,No,No,Fair,High,Stayed
56486,27,Male,10,Education,3719.0,,,Average,0,Yes,48,High School,Single,,Senior,Medium,39.0,No,No,No,Good,High,Left
56206,32,Female,22,Media,5595.0,,,Average,0,No,81,Bachelor’s Degree,Single,,Mid,Medium,,No,No,Yes,Excellent,Very High,Left
42284,49,Female,9,Healthcare,9680.0,Excellent,High,High,2,Yes,1,Associate Degree,Divorced,3.0,Entry,Large,15.0,Yes,No,No,Poor,Low,Left
45301,57,Female,3,Technology,8972.0,Excellent,Very High,Low,0,No,18,Master’s Degree,Single,0.0,Senior,Small,42.0,No,No,Yes,Fair,Low,Left
31110,48,Female,10,Finance,7158.0,Excellent,High,Average,1,No,86,High School,Married,0.0,Entry,Medium,69.0,Yes,No,No,Good,Low,Stayed
41131,23,Male,9,Education,3931.0,Good,High,Average,0,No,91,Bachelor’s Degree,Married,3.0,Mid,Large,18.0,Yes,No,No,Poor,Low,Stayed
31612,33,Female,19,Technology,10357.0,Fair,Medium,Average,3,No,78,Bachelor’s Degree,Married,0.0,Mid,Medium,68.0,No,No,No,Good,Very High,Stayed
18509,31,Male,22,Technology,8973.0,Excellent,High,Low,0,No,99,Associate Degree,Married,5.0,Mid,Large,58.0,No,No,No,Poor,High,Stayed
63181,57,Male,46,Finance,4894.0,,High,Average,0,No,93,Bachelor’s Degree,Single,0.0,Entry,Medium,87.0,No,No,No,Fair,Medium,Left
38006,23,Female,15,Technology,7321.0,Good,High,Below Average,1,Yes,91,Associate Degree,Married,3.0,Senior,Medium,30.0,No,No,No,Fair,Low,Stayed
25037,51,Male,27,Finance,8343.0,,,Average,1,Yes,54,High School,Married,,Entry,Medium,,No,No,Yes,Poor,Medium,Left
70961,39,Female,28,Education,5079.0,Fair,Low,High,0,No,19,Bachelor’s Degree,Married,2.0,Entry,Medium,72.0,Yes,No,No,Good,Medium,Stayed
48993,25,Male,15,Finance,9097.0,Fair,Low,Average,2,Yes,94,Associate Degree,Single,2.0,Senior,Large,22.0,Yes,No,No,Fair,Medium,Stayed
3840,26,Female,14,Healthcare,7406.0,Excellent,High,Low,0,No,83,Master’s Degree,Single,4.0,Entry,Small,25.0,No,No,No,Good,High,Left
24002,39,Female,27,Technology,8210.0,Fair,High,Average,2,Yes,49,PhD,Single,0.0,Entry,Medium,80.0,No,No,Yes,Good,High,Left
46663,30,Male,15,Finance,8423.0,Excellent,High,Below Average,0,Yes,73,Associate Degree,Married,0.0,Mid,Small,74.0,No,No,No,Fair,Very High,Stayed
35079,23,Male,12,Technology,7730.0,Excellent,Medium,Average,1,No,66,High School,Married,5.0,Entry,Large,90.0,No,No,No,Fair,Low,Stayed
42480,31,Female,3,Healthcare,8477.0,Fair,High,Average,0,No,41,Associate Degree,Married,1.0,Mid,Medium,75.0,No,No,Yes,Good,Medium,Stayed
12328,55,Male,24,Media,5565.0,Poor,High,High,0,Yes,75,Master’s Degree,Married,0.0,Senior,Medium,62.0,No,No,No,Good,Medium,Stayed
58605,30,Male,6,Technology,11906.0,,High,High,1,No,42,Master’s Degree,Single,3.0,Entry,Small,73.0,No,No,No,Good,Low,Left
11866,45,Male,3,Healthcare,8139.0,Poor,High,Average,1,No,78,Bachelor’s Degree,Married,1.0,Mid,Small,53.0,No,No,No,Good,Medium,Left
27034,42,Male,29,Healthcare,,,,High,2,Yes,51,Associate Degree,Divorced,,Entry,,,Yes,No,No,Good,High,Left
70045,45,Female,24,Technology,8331.0,,,Average,2,Yes,53,Bachelor’s Degree,Divorced,4.0,Mid,Medium,55.0,No,No,No,Fair,High,Stayed
63577,19,Female,7,Technology,5955.0,Good,High,Average,0,No,97,Bachelor’s Degree,Single,3.0,Mid,Large,9.0,Yes,No,No,Good,Low,Left
44876,21,Female,10,Media,5872.0,Poor,Very High,Below Average,0,No,18,Associate Degree,Married,0.0,Senior,Large,28.0,Yes,No,No,Fair,Medium,Stayed
70808,19,Male,7,Technology,8401.0,Poor,Very High,Average,0,No,54,Master’s Degree,Married,2.0,Mid,Small,8.0,No,No,No,Good,Low,Left
45248,37,Male,11,Healthcare,7833.0,Fair,Medium,High,0,No,51,Master’s Degree,Married,1.0,Entry,Medium,26.0,No,Yes,No,Poor,Medium,Stayed
25904,35,Female,20,Finance,7192.0,Good,Low,Average,0,No,95,Master’s Degree,Married,1.0,Entry,Large,38.0,No,No,No,Good,Low,Left
52287,24,Male,9,Education,5469.0,Excellent,High,High,1,No,54,Master’s Degree,Divorced,0.0,Mid,Medium,25.0,No,No,No,Good,High,Left
11,41,Male,28,Healthcare,7899.0,Good,Very High,Average,0,No,8,High School,Married,5.0,Entry,Medium,50.0,No,No,No,Excellent,Low,Stayed
54112,59,Male,39,Technology,7638.0,Good,Very High,High,3,No,66,High School,Single,1.0,Mid,Medium,69.0,No,No,No,Good,High,Stayed
58043,27,Male,10,Technology,8508.0,Fair,High,Low,1,Yes,69,PhD,Single,1.0,Mid,Large,47.0,No,No,No,Excellent,Low,Stayed
57813,28,Male,3,Technology,9011.0,Fair,Low,High,0,No,79,Bachelor’s Degree,Married,4.0,Mid,Medium,48.0,No,No,Yes,Good,Low,Left
62248,51,Male,31,Education,3888.0,Fair,High,Average,0,Yes,75,Bachelor’s Degree,Single,2.0,Entry,Small,50.0,No,No,No,Poor,Low,Left
4269,46,Male,6,Healthcare,,,,Average,0,Yes,75,Associate Degree,Married,,Entry,,,No,No,No,Fair,Medium,Left
5262,29,Male,13,Education,4383.0,Excellent,Low,High,2,No,88,Associate Degree,Married,3.0,Entry,Small,37.0,No,No,No,Good,Medium,Left
9998,35,Male,20,Education,3217.0,Fair,High,Average,0,Yes,81,Master’s Degree,Married,1.0,Entry,Medium,30.0,No,No,No,Poor,Very High,Stayed
56449,50,Male,3,Education,4230.0,Good,Medium,Average,0,No,46,Bachelor’s Degree,Married,0.0,Senior,Medium,31.0,No,No,No,Good,Low,Stayed
54350,21,Male,5,Education,4694.0,Good,Very High,Average,1,No,78,Bachelor’s Degree,Married,1.0,Senior,Medium,44.0,No,No,Yes,Good,High,Stayed
48287,22,Female,8,Healthcare,8380.0,,,Average,0,No,80,Associate Degree,Single,,Mid,Large,,No,No,No,Good,Medium,Left
27151,39,Male,30,Finance,8131.0,Fair,High,Average,1,Yes,95,High School,Single,1.0,Mid,Small,48.0,No,No,Yes,Fair,High,Left
5109,45,Female,21,Media,6040.0,Excellent,Medium,Average,0,Yes,13,PhD,Single,1.0,Entry,Medium,47.0,No,No,No,Poor,Low,Left
23019,52,Male,1,Healthcare,,,,Average,1,No,4,High School,Single,,Mid,,,No,Yes,No,Fair,High,Stayed
38522,47,Male,37,Education,5063.0,,High,Average,1,No,88,Associate Degree,Single,1.0,Mid,Small,97.0,Yes,No,Yes,Good,High,Stayed
55369,28,Male,20,Technology,9748.0,Good,High,High,1,Yes,58,High School,Married,1.0,Entry,Medium,37.0,No,No,Yes,Good,Low,Left
69538,33,Male,16,Technology,7563.0,Good,High,Average,0,No,70,Bachelor’s Degree,Married,0.0,Mid,Small,55.0,Yes,No,No,Good,High,Stayed
6605,59,Male,32,Technology,8616.0,Excellent,Medium,Average,0,No,22,High School,Married,0.0,Entry,Large,42.0,No,No,No,Good,Medium,Stayed
7793,50,Female,28,Healthcare,7446.0,Fair,High,High,1,No,23,Associate Degree,Married,0.0,Entry,Small,94.0,No,No,Yes,Poor,Low,Left
50581,54,Male,24,Technology,9208.0,Good,Very High,High,0,No,81,Master’s Degree,Single,1.0,Mid,Large,95.0,No,Yes,No,Fair,Medium,Stayed
65262,23,Female,7,Finance,8055.0,Fair,High,Average,0,No,44,Bachelor’s Degree,Divorced,0.0,Entry,Large,44.0,No,No,No,Poor,Medium,Left
71462,43,Female,15,Technology,10091.0,,,Average,0,No,81,Bachelor’s Degree,Married,0.0,Senior,Small,34.0,No,No,No,Good,Low,Stayed
57129,34,Male,12,Healthcare,8701.0,Fair,High,Below Average,1,No,82,Associate Degree,Married,5.0,Mid,Small,19.0,No,No,No,Poor,High,Stayed
28067,52,Female,44,Healthcare,7747.0,Fair,High,High,0,Yes,61,Bachelor’s Degree,Married,0.0,Senior,Medium,49.0,No,No,Yes,Good,Medium,Stayed
40341,25,Male,5,Healthcare,8589.0,Good,Medium,Average,0,No,46,Associate Degree,Married,2.0,Mid,Medium,10.0,No,No,No,Fair,Medium,Stayed
3269,25,Female,15,Finance,,,,Average,0,No,43,Associate Degree,Married,,Entry,,,No,Yes,Yes,Poor,Medium,Left
59825,57,Male,41,Finance,7363.0,Good,Low,Below Average,0,Yes,35,High School,Single,5.0,Mid,Small,103.0,No,Yes,No,Good,Low,Stayed
33453,42,Female,4,Technology,6843.0,,,Below Average,1,Yes,36,Bachelor’s Degree,Married,1.0,Entry,Small,44.0,No,No,No,Poor,High,Left
55978,29,Female,18,Finance,5393.0,Good,Medium,Average,0,No,66,Bachelor’s Degree,Married,1.0,Mid,Large,96.0,No,No,No,Good,High,Stayed
55973,51,Female,3,Healthcare,8171.0,Fair,High,High,0,No,24,Master’s Degree,Single,2.0,Mid,Medium,70.0,No,No,No,Good,Low,Left
16971,35,Male,25,Media,6483.0,Good,High,Average,2,No,94,PhD,Divorced,1.0,Entry,Medium,93.0,No,No,No,Good,Low,Stayed
68003,19,Female,5,Technology,8076.0,Fair,High,Below Average,1,Yes,30,Master’s Degree,Married,1.0,Mid,Small,23.0,No,No,Yes,Fair,Low,Left
27890,28,Female,2,Finance,8983.0,Excellent,High,High,1,Yes,74,High School,Married,3.0,Entry,Medium,3.0,No,No,Yes,Excellent,Low,Stayed
4668,56,Male,44,Education,3040.0,,Very High,Average,0,No,53,Master’s Degree,Married,4.0,Mid,Medium,85.0,No,No,No,Good,Low,Stayed
63492,50,Male,2,Education,4293.0,Good,Very High,Average,0,Yes,47,Master’s Degree,Single,0.0,Senior,Small,51.0,Yes,No,No,Good,High,Stayed
1027,50,Female,1,Education,,,,Average,0,No,35,Master’s Degree,Single,,Entry,,,No,No,No,Good,Medium,Left
18963,22,Male,11,Education,,,,Average,0,No,50,Bachelor’s Degree,Single,,Mid,,,No,Yes,No,Poor,Low,Stayed
48435,28,Female,3,Media,7044.0,Good,Low,Below Average,0,No,67,Master’s Degree,Married,1.0,Entry,Medium,9.0,No,No,No,Good,Medium,Left
31321,44,Male,12,Technology,9583.0,Good,High,Average,1,No,19,High School,Single,0.0,Mid,Small,66.0,No,No,Yes,Fair,Very High,Left
21536,26,Female,2,Technology,7029.0,Excellent,Medium,Average,1,No,63,Associate Degree,Single,5.0,Entry,Small,30.0,No,No,No,Fair,High,Left
46089,40,Female,28,Healthcare,8826.0,Poor,Medium,Average,0,No,59,Associate Degree,Single,0.0,Mid,Medium,74.0,Yes,No,No,Good,High,Left
72424,34,Male,21,Media,5541.0,Fair,High,Average,0,No,63,Bachelor’s Degree,Single,1.0,Mid,Medium,81.0,No,No,No,Poor,Low,Left
26375,42,Female,24,Finance,7145.0,Excellent,High,Average,3,Yes,30,Bachelor’s Degree,Married,6.0,Entry,Medium,48.0,No,No,No,Fair,Low,Stayed
6019,37,Female,10,Technology,9440.0,Good,Very High,Average,1,No,92,Bachelor’s Degree,Married,3.0,Mid,Medium,70.0,No,No,No,Fair,High,Left
35434,35,Female,3,Technology,,,,Average,2,Yes,30,Bachelor’s Degree,Single,,Mid,,,Yes,No,Yes,Good,Medium,Stayed
36923,38,Male,20,Healthcare,8046.0,Fair,High,Below Average,1,Yes,82,Bachelor’s Degree,Married,2.0,Mid,Medium,28.0,No,No,Yes,Poor,High,Left
38509,48,Male,8,Healthcare,,,,Below Average,1,No,30,Bachelor’s Degree,Married,,Entry,,,Yes,No,No,Good,Medium,Stayed
56164,48,Male,29,Education,3554.0,Fair,High,Below Average,0,No,88,PhD,Married,0.0,Entry,Medium,101.0,No,No,No,Fair,Low,Left
56581,36,Male,27,Media,6472.0,Poor,High,Average,1,No,96,Bachelor’s Degree,Divorced,0.0,Entry,Small,47.0,No,No,No,Good,Low,Left
14491,41,Male,33,Technology,10877.0,Poor,Low,Below Average,1,No,58,Bachelor’s Degree,Married,1.0,Mid,Small,68.0,No,No,No,Fair,Low,Left
69736,35,Male,8,Finance,9695.0,Good,High,Below Average,0,No,57,Master’s Degree,Married,2.0,Mid,Large,21.0,No,No,No,Poor,High,Left
41952,56,Female,37,Healthcare,8392.0,Poor,High,High,3,Yes,44,Associate Degree,Married,0.0,Senior,Small,63.0,Yes,No,No,Good,Medium,Stayed
41982,48,Male,9,Education,4988.0,Excellent,Low,High,0,No,89,Associate Degree,Single,0.0,Senior,Medium,44.0,Yes,No,No,Good,Low,Stayed
7166,49,Female,23,Healthcare,8587.0,Fair,High,Average,1,Yes,31,Bachelor’s Degree,Single,3.0,Mid,Medium,88.0,Yes,Yes,No,Good,Medium,Left
5337,29,Male,3,Education,4713.0,Good,Medium,Low,2,No,3,Master’s Degree,Married,3.0,Entry,Medium,82.0,No,No,No,Fair,High,Left
37486,40,Female,25,Technology,9574.0,Excellent,Very High,Average,0,Yes,2,Bachelor’s Degree,Married,0.0,Senior,Medium,33.0,Yes,No,Yes,Good,Medium,Stayed
3158,41,Female,23,Finance,8353.0,Fair,High,Average,0,No,84,High School,Married,3.0,Entry,Small,62.0,No,No,Yes,Good,Medium,Left
44988,51,Female,29,Education,4071.0,Excellent,Medium,Average,0,No,32,High School,Single,5.0,Senior,Medium,83.0,Yes,No,No,Poor,Medium,Stayed
25851,49,Female,40,Healthcare,7208.0,Excellent,High,High,1,No,90,Bachelor’s Degree,Married,0.0,Entry,Medium,103.0,No,No,No,Poor,High,Left
22330,36,Male,2,Media,6176.0,,Medium,Below Average,0,No,7,Associate Degree,Single,3.0,Entry,Medium,20.0,No,No,No,Fair,High,Left
541,52,Male,11,Healthcare,7217.0,Good,High,Average,3,No,1,Bachelor’s Degree,Married,2.0,Mid,Medium,56.0,Yes,No,No,Good,High,Stayed
72545,37,Female,21,Technology,11029.0,Fair,Medium,Average,2,No,22,High School,Married,0.0,Entry,Medium,43.0,Yes,No,No,Good,High,Stayed
49492,49,Female,17,Media,6366.0,Fair,High,Average,0,No,47,Associate Degree,Single,1.0,Entry,Medium,38.0,Yes,No,No,Good,Medium,Left
23400,41,Female,10,Technology,9277.0,Good,Low,Below Average,0,Yes,20,Master’s Degree,Single,3.0,Entry,Medium,78.0,No,No,No,Poor,Very High,Left
58104,18,Female,5,Technology,9390.0,,,High,1,No,24,High School,Divorced,,Entry,Small,63.0,No,No,No,Excellent,Low,Left
43420,42,Male,5,Technology,11071.0,Good,Very High,Below Average,0,Yes,66,Bachelor’s Degree,Divorced,1.0,Senior,Medium,59.0,No,No,Yes,Fair,Low,Stayed
68519,42,Female,15,Finance,7559.0,Good,Very High,Average,0,No,39,Bachelor’s Degree,Single,1.0,Senior,Medium,17.0,Yes,No,No,Poor,Low,Stayed
38389,21,Male,10,Healthcare,7662.0,Fair,High,Average,0,No,23,Bachelor’s Degree,Single,0.0,Entry,Medium,26.0,Yes,No,No,Poor,High,Stayed
59284,38,Female,4,Technology,13833.0,Fair,High,Average,0,Yes,34,Master’s Degree,Married,0.0,Mid,Medium,9.0,No,No,No,Good,High,Stayed
37424,57,Male,45,Finance,9556.0,Poor,Medium,Average,1,No,58,Associate Degree,Divorced,0.0,Entry,Small,111.0,Yes,No,No,Good,Medium,Stayed
60233,43,Female,17,Media,5495.0,Fair,High,Average,0,No,57,Bachelor’s Degree,Married,0.0,Entry,Medium,46.0,No,No,No,Excellent,Very High,Stayed
5108,42,Male,18,Technology,9782.0,Fair,Medium,Average,1,No,5,High School,Single,1.0,Mid,Small,63.0,No,No,Yes,Good,High,Left
52412,40,Female,19,Media,,,,Average,0,No,16,Bachelor’s Degree,Single,,Mid,,,Yes,Yes,No,Fair,High,Left
43481,32,Female,6,Technology,9549.0,Good,High,Average,1,No,74,Master’s Degree,Married,3.0,Entry,Medium,39.0,No,Yes,No,Good,Medium,Left
27520,31,Male,9,Finance,10983.0,Fair,High,High,0,No,97,Bachelor’s Degree,Married,1.0,Entry,Medium,20.0,Yes,No,No,Fair,High,Stayed
45226,19,Male,7,Education,5120.0,Poor,Very High,Average,0,No,41,Master’s Degree,Single,5.0,Mid,Small,23.0,No,No,No,Good,Medium,Left
20647,41,Male,1,Media,5215.0,Poor,Medium,Average,1,No,1,Associate Degree,Single,0.0,Senior,Small,79.0,Yes,No,No,Excellent,Medium,Stayed
8970,23,Male,10,Finance,11627.0,,Very High,Average,1,No,25,Master’s Degree,Single,2.0,Entry,Medium,43.0,No,No,Yes,Good,Low,Stayed
17972,49,Female,2,Education,3407.0,Excellent,High,Average,1,No,58,Associate Degree,Divorced,1.0,Mid,Small,74.0,No,No,No,Fair,Medium,Left
60279,41,Female,6,Healthcare,7271.0,,,Average,0,No,59,Bachelor’s Degree,Married,,Entry,Medium,45.0,Yes,No,No,Excellent,Low,Stayed
50085,52,Male,10,Healthcare,10561.0,Good,High,Average,2,No,6,Bachelor’s Degree,Married,0.0,Mid,Small,34.0,Yes,No,No,Good,High,Stayed
43604,44,Female,9,Finance,8052.0,,,Average,0,No,95,High School,Single,,Entry,Medium,,No,No,No,Good,High,Left
10380,26,Male,18,Education,4359.0,Fair,High,Below Average,2,No,33,Associate Degree,Single,3.0,Entry,Large,31.0,No,No,No,Poor,Medium,Left
